ngramSize,t2NgramSize,t1NgramSize,QRPercentileNorm,QRPercentileT2,QRPercentileT1,QRPercentileOrig,normBoost,t2Boost,t1Boost,map
16,4,4,8,8,8,8,16,4,4,0.994299517
16,4,8,8,8,8,8,16,4,8,0.994299517
16,4,12,8,8,8,8,16,4,12,0.994299517
16,4,16,8,8,8,8,16,4,16,0.994299517
16,4,20,8,8,8,8,16,4,20,0.994299517
16,4,24,8,8,8,8,16,4,24,0.994299517
12,8,4,8,8,8,8,12,8,4,0.993777197
12,8,8,8,8,8,8,12,8,8,0.993777197
12,8,12,8,8,8,8,12,8,12,0.993777197
12,8,16,8,8,8,8,12,8,16,0.993777197
12,8,20,8,8,8,8,12,8,20,0.993777197
12,8,24,8,8,8,8,12,8,24,0.993777197
12,8,4,10,10,10,10,12,8,4,0.993501144
12,8,8,10,10,10,10,12,8,8,0.993501144
12,8,12,10,10,10,10,12,8,12,0.993501144
12,8,16,10,10,10,10,12,8,16,0.993501144
12,8,20,10,10,10,10,12,8,20,0.993501144
12,8,24,10,10,10,10,12,8,24,0.993501144
12,4,4,8,8,8,8,12,4,4,0.993464458
12,4,8,8,8,8,8,12,4,8,0.993464458
12,4,12,8,8,8,8,12,4,12,0.993464458
12,4,16,8,8,8,8,12,4,16,0.993464458
12,4,20,8,8,8,8,12,4,20,0.993464458
12,4,24,8,8,8,8,12,4,24,0.993464458
12,4,4,10,10,10,10,12,4,4,0.993309179
12,4,8,10,10,10,10,12,4,8,0.993309179
12,4,12,10,10,10,10,12,4,12,0.993309179
12,4,16,10,10,10,10,12,4,16,0.993309179
12,4,20,10,10,10,10,12,4,20,0.993309179
12,4,24,10,10,10,10,12,4,24,0.993309179
20,4,4,8,8,8,8,20,4,4,0.99326087
20,4,8,8,8,8,8,20,4,8,0.99326087
20,4,12,8,8,8,8,20,4,12,0.99326087
20,4,16,8,8,8,8,20,4,16,0.99326087
20,4,20,8,8,8,8,20,4,20,0.99326087
20,4,24,8,8,8,8,20,4,24,0.99326087
16,4,4,6,6,6,6,16,4,4,0.993245881
16,4,8,6,6,6,6,16,4,8,0.993245881
16,4,12,6,6,6,6,16,4,12,0.993245881
16,4,16,6,6,6,6,16,4,16,0.993245881
16,4,20,6,6,6,6,16,4,20,0.993245881
16,4,24,6,6,6,6,16,4,24,0.993245881
16,8,4,8,8,8,8,16,8,4,0.993090062
16,8,8,8,8,8,8,16,8,8,0.993090062
16,8,12,8,8,8,8,16,8,12,0.993090062
16,8,16,8,8,8,8,16,8,16,0.993090062
16,8,20,8,8,8,8,16,8,20,0.993090062
16,8,24,8,8,8,8,16,8,24,0.993090062
20,4,4,10,10,10,10,20,4,4,0.992971015
20,4,8,10,10,10,10,20,4,8,0.992971015
20,4,12,10,10,10,10,20,4,12,0.992971015
20,4,16,10,10,10,10,20,4,16,0.992971015
20,4,20,10,10,10,10,20,4,20,0.992971015
20,4,24,10,10,10,10,20,4,24,0.992971015
16,4,4,10,10,10,10,16,4,4,0.992874396
16,4,8,10,10,10,10,16,4,8,0.992874396
16,4,12,10,10,10,10,16,4,12,0.992874396
16,4,16,10,10,10,10,16,4,16,0.992874396
16,4,20,10,10,10,10,16,4,20,0.992874396
16,4,24,10,10,10,10,16,4,24,0.992874396
12,4,4,6,6,6,6,12,4,4,0.992812284
12,4,8,6,6,6,6,12,4,8,0.992812284
12,4,12,6,6,6,6,12,4,12,0.992812284
12,4,16,6,6,6,6,12,4,16,0.992812284
12,4,20,6,6,6,6,12,4,20,0.992812284
12,4,24,6,6,6,6,12,4,24,0.992812284
8,4,4,10,10,10,10,8,4,4,0.992753623
8,4,8,10,10,10,10,8,4,8,0.992753623
8,4,12,10,10,10,10,8,4,12,0.992753623
8,4,16,10,10,10,10,8,4,16,0.992753623
8,4,20,10,10,10,10,8,4,20,0.992753623
8,4,24,10,10,10,10,8,4,24,0.992753623
4,4,4,10,10,10,10,4,4,4,0.992672758
4,4,8,10,10,10,10,4,4,8,0.992672758
4,4,12,10,10,10,10,4,4,12,0.992672758
4,4,16,10,10,10,10,4,4,16,0.992672758
4,4,20,10,10,10,10,4,4,20,0.992672758
4,4,24,10,10,10,10,4,4,24,0.992672758
8,4,4,8,8,8,8,8,4,4,0.992457181
8,4,8,8,8,8,8,8,4,8,0.992457181
8,4,12,8,8,8,8,8,4,12,0.992457181
8,4,16,8,8,8,8,8,4,16,0.992457181
8,4,20,8,8,8,8,8,4,20,0.992457181
8,4,24,8,8,8,8,8,4,24,0.992457181
24,4,4,8,8,8,8,24,4,4,0.99242236
24,4,8,8,8,8,8,24,4,8,0.99242236
24,4,12,8,8,8,8,24,4,12,0.99242236
24,4,16,8,8,8,8,24,4,16,0.99242236
24,4,20,8,8,8,8,24,4,20,0.99242236
24,4,24,8,8,8,8,24,4,24,0.99242236
16,8,4,10,10,10,10,16,8,4,0.992391304
16,8,8,10,10,10,10,16,8,8,0.992391304
16,8,12,10,10,10,10,16,8,12,0.992391304
16,8,16,10,10,10,10,16,8,16,0.992391304
16,8,20,10,10,10,10,16,8,20,0.992391304
16,8,24,10,10,10,10,16,8,24,0.992391304
20,8,4,8,8,8,8,20,8,4,0.992280883
20,8,8,8,8,8,8,20,8,8,0.992280883
20,8,12,8,8,8,8,20,8,12,0.992280883
20,8,16,8,8,8,8,20,8,16,0.992280883
20,8,20,8,8,8,8,20,8,20,0.992280883
20,8,24,8,8,8,8,20,8,24,0.992280883
20,8,4,10,10,10,10,20,8,4,0.992232043
20,8,8,10,10,10,10,20,8,8,0.992232043
20,8,12,10,10,10,10,20,8,12,0.992232043
20,8,16,10,10,10,10,20,8,16,0.992232043
20,8,20,10,10,10,10,20,8,20,0.992232043
20,8,24,10,10,10,10,20,8,24,0.992232043
4,4,4,8,8,8,8,4,4,4,0.992224452
4,4,8,8,8,8,8,4,4,8,0.992224452
4,4,12,8,8,8,8,4,4,12,0.992224452
4,4,16,8,8,8,8,4,4,16,0.992224452
4,4,20,8,8,8,8,4,4,20,0.992224452
4,4,24,8,8,8,8,4,4,24,0.992224452
24,8,4,8,8,8,8,24,8,4,0.992106625
24,8,8,8,8,8,8,24,8,8,0.992106625
24,8,12,8,8,8,8,24,8,12,0.992106625
24,8,16,8,8,8,8,24,8,16,0.992106625
24,8,20,8,8,8,8,24,8,20,0.992106625
24,8,24,8,8,8,8,24,8,24,0.992106625
24,8,4,10,10,10,10,24,8,4,0.992046239
24,8,8,10,10,10,10,24,8,8,0.992046239
24,8,12,10,10,10,10,24,8,12,0.992046239
24,8,16,10,10,10,10,24,8,16,0.992046239
24,8,20,10,10,10,10,24,8,20,0.992046239
24,8,24,10,10,10,10,24,8,24,0.992046239
20,12,4,10,10,10,10,20,12,4,0.992011732
20,12,8,10,10,10,10,20,12,8,0.992011732
20,12,12,10,10,10,10,20,12,12,0.992011732
20,12,16,10,10,10,10,20,12,16,0.992011732
20,12,20,10,10,10,10,20,12,20,0.992011732
20,12,24,10,10,10,10,20,12,24,0.992011732
16,12,4,8,8,8,8,16,12,4,0.99199793
16,12,8,8,8,8,8,16,12,8,0.99199793
16,12,12,8,8,8,8,16,12,12,0.99199793
16,12,16,8,8,8,8,16,12,16,0.99199793
16,12,20,8,8,8,8,16,12,20,0.99199793
16,12,24,8,8,8,8,16,12,24,0.99199793
24,12,4,10,10,10,10,24,12,4,0.991955991
24,12,8,10,10,10,10,24,12,8,0.991955991
24,12,12,10,10,10,10,24,12,12,0.991955991
24,12,16,10,10,10,10,24,12,16,0.991955991
24,12,20,10,10,10,10,24,12,20,0.991955991
24,12,24,10,10,10,10,24,12,24,0.991955991
8,8,4,10,10,10,10,8,8,4,0.991935818
8,8,8,10,10,10,10,8,8,8,0.991935818
8,8,12,10,10,10,10,8,8,12,0.991935818
8,8,16,10,10,10,10,8,8,16,0.991935818
8,8,20,10,10,10,10,8,8,20,0.991935818
8,8,24,10,10,10,10,8,8,24,0.991935818
24,4,4,10,10,10,10,24,4,4,0.991925466
24,4,8,10,10,10,10,24,4,8,0.991925466
24,4,12,10,10,10,10,24,4,12,0.991925466
24,4,16,10,10,10,10,24,4,16,0.991925466
24,4,20,10,10,10,10,24,4,20,0.991925466
24,4,24,10,10,10,10,24,4,24,0.991925466
16,12,4,10,10,10,10,16,12,4,0.991859373
16,12,8,10,10,10,10,16,12,8,0.991859373
16,12,12,10,10,10,10,16,12,12,0.991859373
16,12,16,10,10,10,10,16,12,16,0.991859373
16,12,20,10,10,10,10,16,12,20,0.991859373
16,12,24,10,10,10,10,16,12,24,0.991859373
20,12,4,8,8,8,8,20,12,4,0.991859373
20,12,8,8,8,8,8,20,12,8,0.991859373
20,12,12,8,8,8,8,20,12,12,0.991859373
20,12,16,8,8,8,8,20,12,16,0.991859373
20,12,20,8,8,8,8,20,12,20,0.991859373
20,12,24,8,8,8,8,20,12,24,0.991859373
12,12,4,8,8,8,8,12,12,4,0.99181677
12,12,8,8,8,8,8,12,12,8,0.99181677
12,12,12,8,8,8,8,12,12,12,0.99181677
12,12,16,8,8,8,8,12,12,16,0.99181677
12,12,20,8,8,8,8,12,12,20,0.99181677
12,12,24,8,8,8,8,12,12,24,0.99181677
24,12,4,8,8,8,8,24,12,4,0.991811594
24,12,8,8,8,8,8,24,12,8,0.991811594
24,12,12,8,8,8,8,24,12,12,0.991811594
24,12,16,8,8,8,8,24,12,16,0.991811594
24,12,20,8,8,8,8,24,12,20,0.991811594
24,12,24,8,8,8,8,24,12,24,0.991811594
20,4,4,6,6,6,6,20,4,4,0.991699987
20,4,8,6,6,6,6,20,4,8,0.991699987
20,4,12,6,6,6,6,20,4,12,0.991699987
20,4,16,6,6,6,6,20,4,16,0.991699987
20,4,20,6,6,6,6,20,4,20,0.991699987
20,4,24,6,6,6,6,20,4,24,0.991699987
16,4,4,4,4,4,4,16,4,4,0.99168392
16,4,8,4,4,4,4,16,4,8,0.99168392
16,4,12,4,4,4,4,16,4,12,0.99168392
16,4,16,4,4,4,4,16,4,16,0.99168392
16,4,20,4,4,4,4,16,4,20,0.99168392
16,4,24,4,4,4,4,16,4,24,0.99168392
12,12,4,10,10,10,10,12,12,4,0.991671312
12,12,8,10,10,10,10,12,12,8,0.991671312
12,12,12,10,10,10,10,12,12,12,0.991671312
12,12,16,10,10,10,10,12,12,16,0.991671312
12,12,20,10,10,10,10,12,12,20,0.991671312
12,12,24,10,10,10,10,12,12,24,0.991671312
20,4,4,4,4,4,4,20,4,4,0.99150223
20,4,8,4,4,4,4,20,4,8,0.99150223
20,4,12,4,4,4,4,20,4,12,0.99150223
20,4,16,4,4,4,4,20,4,16,0.99150223
20,4,20,4,4,4,4,20,4,20,0.99150223
20,4,24,4,4,4,4,20,4,24,0.99150223
16,8,4,6,6,6,6,16,8,4,0.991498936
16,8,8,6,6,6,6,16,8,8,0.991498936
16,8,12,6,6,6,6,16,8,12,0.991498936
16,8,16,6,6,6,6,16,8,16,0.991498936
16,8,20,6,6,6,6,16,8,20,0.991498936
16,8,24,6,6,6,6,16,8,24,0.991498936
20,8,4,6,6,6,6,20,8,4,0.991494448
20,8,8,6,6,6,6,20,8,8,0.991494448
20,8,12,6,6,6,6,20,8,12,0.991494448
20,8,16,6,6,6,6,20,8,16,0.991494448
20,8,20,6,6,6,6,20,8,20,0.991494448
20,8,24,6,6,6,6,20,8,24,0.991494448
24,8,4,4,4,4,4,24,8,4,0.991449275
24,8,8,4,4,4,4,24,8,8,0.991449275
24,8,12,4,4,4,4,24,8,12,0.991449275
24,8,16,4,4,4,4,24,8,16,0.991449275
24,8,20,4,4,4,4,24,8,20,0.991449275
24,8,24,4,4,4,4,24,8,24,0.991449275
8,8,4,8,8,8,8,8,8,4,0.991380262
8,8,8,8,8,8,8,8,8,8,0.991380262
8,8,12,8,8,8,8,8,8,12,0.991380262
8,8,16,8,8,8,8,8,8,16,0.991380262
8,8,20,8,8,8,8,8,8,20,0.991380262
8,8,24,8,8,8,8,8,8,24,0.991380262
24,12,4,4,4,4,4,24,12,4,0.991373023
24,12,8,4,4,4,4,24,12,8,0.991373023
24,12,12,4,4,4,4,24,12,12,0.991373023
24,12,16,4,4,4,4,24,12,16,0.991373023
24,12,20,4,4,4,4,24,12,20,0.991373023
24,12,24,4,4,4,4,24,12,24,0.991373023
20,8,4,4,4,4,4,20,8,4,0.991361859
20,8,8,4,4,4,4,20,8,8,0.991361859
20,8,12,4,4,4,4,20,8,12,0.991361859
20,8,16,4,4,4,4,20,8,16,0.991361859
20,8,20,4,4,4,4,20,8,20,0.991361859
20,8,24,4,4,4,4,20,8,24,0.991361859
4,8,4,10,10,10,10,4,8,4,0.991301211
4,8,8,10,10,10,10,4,8,8,0.991301211
4,8,12,10,10,10,10,4,8,12,0.991301211
4,8,16,10,10,10,10,4,8,16,0.991301211
4,8,20,10,10,10,10,4,8,20,0.991301211
4,8,24,10,10,10,10,4,8,24,0.991301211
20,12,4,4,4,4,4,20,12,4,0.991284838
20,12,8,4,4,4,4,20,12,8,0.991284838
20,12,12,4,4,4,4,20,12,12,0.991284838
20,12,16,4,4,4,4,20,12,16,0.991284838
20,12,20,4,4,4,4,20,12,20,0.991284838
20,12,24,4,4,4,4,20,12,24,0.991284838
24,4,4,4,4,4,4,24,4,4,0.991169555
24,4,8,4,4,4,4,24,4,8,0.991169555
24,4,12,4,4,4,4,24,4,12,0.991169555
24,4,16,4,4,4,4,24,4,16,0.991169555
24,4,20,4,4,4,4,24,4,20,0.991169555
24,4,24,4,4,4,4,24,4,24,0.991169555
16,8,4,4,4,4,4,16,8,4,0.991064572
16,8,8,4,4,4,4,16,8,8,0.991064572
16,8,12,4,4,4,4,16,8,12,0.991064572
16,8,16,4,4,4,4,16,8,16,0.991064572
16,8,20,4,4,4,4,16,8,20,0.991064572
16,8,24,4,4,4,4,16,8,24,0.991064572
12,8,4,6,6,6,6,12,8,4,0.991058201
12,8,8,6,6,6,6,12,8,8,0.991058201
12,8,12,6,6,6,6,12,8,12,0.991058201
12,8,16,6,6,6,6,12,8,16,0.991058201
12,8,20,6,6,6,6,12,8,20,0.991058201
12,8,24,6,6,6,6,12,8,24,0.991058201
24,8,4,6,6,6,6,24,8,4,0.991057252
24,8,8,6,6,6,6,24,8,8,0.991057252
24,8,12,6,6,6,6,24,8,12,0.991057252
24,8,16,6,6,6,6,24,8,16,0.991057252
24,8,20,6,6,6,6,24,8,20,0.991057252
24,8,24,6,6,6,6,24,8,24,0.991057252
24,4,4,6,6,6,6,24,4,4,0.990968944
24,4,8,6,6,6,6,24,4,8,0.990968944
24,4,12,6,6,6,6,24,4,12,0.990968944
24,4,16,6,6,6,6,24,4,16,0.990968944
24,4,20,6,6,6,6,24,4,20,0.990968944
24,4,24,6,6,6,6,24,4,24,0.990968944
8,4,4,6,6,6,6,8,4,4,0.990948068
8,4,8,6,6,6,6,8,4,8,0.990948068
8,4,12,6,6,6,6,8,4,12,0.990948068
8,4,16,6,6,6,6,8,4,16,0.990948068
8,4,20,6,6,6,6,8,4,20,0.990948068
8,4,24,6,6,6,6,8,4,24,0.990948068
20,12,4,6,6,6,6,20,12,4,0.990740741
20,12,8,6,6,6,6,20,12,8,0.990740741
20,12,12,6,6,6,6,20,12,12,0.990740741
20,12,16,6,6,6,6,20,12,16,0.990740741
20,12,20,6,6,6,6,20,12,20,0.990740741
20,12,24,6,6,6,6,20,12,24,0.990740741
16,12,4,6,6,6,6,16,12,4,0.990649004
16,12,8,6,6,6,6,16,12,8,0.990649004
16,12,12,6,6,6,6,16,12,12,0.990649004
16,12,16,6,6,6,6,16,12,16,0.990649004
16,12,20,6,6,6,6,16,12,20,0.990649004
16,12,24,6,6,6,6,16,12,24,0.990649004
8,8,4,6,6,6,6,8,8,4,0.990540603
8,8,8,6,6,6,6,8,8,8,0.990540603
8,8,12,6,6,6,6,8,8,12,0.990540603
8,8,16,6,6,6,6,8,8,16,0.990540603
8,8,20,6,6,6,6,8,8,20,0.990540603
8,8,24,6,6,6,6,8,8,24,0.990540603
24,12,4,6,6,6,6,24,12,4,0.990531401
24,12,8,6,6,6,6,24,12,8,0.990531401
24,12,12,6,6,6,6,24,12,12,0.990531401
24,12,16,6,6,6,6,24,12,16,0.990531401
24,12,20,6,6,6,6,24,12,20,0.990531401
24,12,24,6,6,6,6,24,12,24,0.990531401
16,12,4,4,4,4,4,16,12,4,0.989955717
16,12,8,4,4,4,4,16,12,8,0.989955717
16,12,12,4,4,4,4,16,12,12,0.989955717
16,12,16,4,4,4,4,16,12,16,0.989955717
16,12,20,4,4,4,4,16,12,20,0.989955717
16,12,24,4,4,4,4,16,12,24,0.989955717
20,16,4,10,10,10,10,20,16,4,0.989799331
20,16,8,10,10,10,10,20,16,8,0.989799331
20,16,12,10,10,10,10,20,16,12,0.989799331
20,16,16,10,10,10,10,20,16,16,0.989799331
20,16,20,10,10,10,10,20,16,20,0.989799331
20,16,24,10,10,10,10,20,16,24,0.989799331
12,4,4,4,4,4,4,12,4,4,0.98971347
12,4,8,4,4,4,4,12,4,8,0.98971347
12,4,12,4,4,4,4,12,4,12,0.98971347
12,4,16,4,4,4,4,12,4,16,0.98971347
12,4,20,4,4,4,4,12,4,20,0.98971347
12,4,24,4,4,4,4,12,4,24,0.98971347
20,16,4,8,8,8,8,20,16,4,0.989695812
20,16,8,8,8,8,8,20,16,8,0.989695812
20,16,12,8,8,8,8,20,16,12,0.989695812
20,16,16,8,8,8,8,20,16,16,0.989695812
20,16,20,8,8,8,8,20,16,20,0.989695812
20,16,24,8,8,8,8,20,16,24,0.989695812
24,16,4,10,10,10,10,24,16,4,0.989654935
24,16,8,10,10,10,10,24,16,8,0.989654935
24,16,12,10,10,10,10,24,16,12,0.989654935
24,16,16,10,10,10,10,24,16,16,0.989654935
24,16,20,10,10,10,10,24,16,20,0.989654935
24,16,24,10,10,10,10,24,16,24,0.989654935
8,12,4,10,10,10,10,8,12,4,0.98963078
8,12,8,10,10,10,10,8,12,8,0.98963078
8,12,12,10,10,10,10,8,12,12,0.98963078
8,12,16,10,10,10,10,8,12,16,0.98963078
8,12,20,10,10,10,10,8,12,20,0.98963078
8,12,24,10,10,10,10,8,12,24,0.98963078
4,8,4,8,8,8,8,4,8,4,0.989597693
4,8,8,8,8,8,8,4,8,8,0.989597693
4,8,12,8,8,8,8,4,8,12,0.989597693
4,8,16,8,8,8,8,4,8,16,0.989597693
4,8,20,8,8,8,8,4,8,20,0.989597693
4,8,24,8,8,8,8,4,8,24,0.989597693
16,16,4,10,10,10,10,16,16,4,0.989576366
16,16,8,10,10,10,10,16,16,8,0.989576366
16,16,12,10,10,10,10,16,16,12,0.989576366
