ngramSize,t2NgramSize,t1NgramSize,QRPercentileNorm,QRPercentileT2,QRPercentileT1,QRPercentileOrig,normBoost,t2Boost,t1Boost,map
20,24,12,10,10,10,10,20,24,12,0.985541753
20,24,16,10,10,10,10,20,24,16,0.985541753
20,24,20,10,10,10,10,20,24,20,0.985541753
20,24,24,10,10,10,10,20,24,24,0.985541753
24,24,4,10,10,10,10,24,24,4,0.985541753
24,24,8,10,10,10,10,24,24,8,0.985541753
24,24,12,10,10,10,10,24,24,12,0.985541753
24,24,16,10,10,10,10,24,24,16,0.985541753
24,24,20,10,10,10,10,24,24,20,0.985541753
24,24,24,10,10,10,10,24,24,24,0.985541753
16,24,4,8,8,8,8,16,24,4,0.985438694
16,24,8,8,8,8,8,16,24,8,0.985438694
16,24,12,8,8,8,8,16,24,12,0.985438694
16,24,16,8,8,8,8,16,24,16,0.985438694
16,24,20,8,8,8,8,16,24,20,0.985438694
16,24,24,8,8,8,8,16,24,24,0.985438694
4,16,4,6,6,6,6,4,16,4,0.985408863
4,16,8,6,6,6,6,4,16,8,0.985408863
4,16,12,6,6,6,6,4,16,12,0.985408863
4,16,16,6,6,6,6,4,16,16,0.985408863
4,16,20,6,6,6,6,4,16,20,0.985408863
4,16,24,6,6,6,6,4,16,24,0.985408863
16,24,4,10,10,10,10,16,24,4,0.985400381
16,24,8,10,10,10,10,16,24,8,0.985400381
16,24,12,10,10,10,10,16,24,12,0.985400381
16,24,16,10,10,10,10,16,24,16,0.985400381
16,24,20,10,10,10,10,16,24,20,0.985400381
16,24,24,10,10,10,10,16,24,24,0.985400381
12,24,4,10,10,10,10,12,24,4,0.98526741
12,24,8,10,10,10,10,12,24,8,0.98526741
12,24,12,10,10,10,10,12,24,12,0.98526741
12,24,16,10,10,10,10,12,24,16,0.98526741
12,24,20,10,10,10,10,12,24,20,0.98526741
12,24,24,10,10,10,10,12,24,24,0.98526741
12,24,4,8,8,8,8,12,24,4,0.985251426
12,24,8,8,8,8,8,12,24,8,0.985251426
12,24,12,8,8,8,8,12,24,12,0.985251426
12,24,16,8,8,8,8,12,24,16,0.985251426
12,24,20,8,8,8,8,12,24,20,0.985251426
12,24,24,8,8,8,8,12,24,24,0.985251426
24,24,4,4,4,4,4,24,24,4,0.985230613
24,24,8,4,4,4,4,24,24,8,0.985230613
24,24,12,4,4,4,4,24,24,12,0.985230613
24,24,16,4,4,4,4,24,24,16,0.985230613
24,24,20,4,4,4,4,24,24,20,0.985230613
24,24,24,4,4,4,4,24,24,24,0.985230613
24,24,4,6,6,6,6,24,24,4,0.985144238
24,24,8,6,6,6,6,24,24,8,0.985144238
24,24,12,6,6,6,6,24,24,12,0.985144238
24,24,16,6,6,6,6,24,24,16,0.985144238
24,24,20,6,6,6,6,24,24,20,0.985144238
24,24,24,6,6,6,6,24,24,24,0.985144238
4,20,4,4,4,4,4,4,20,4,0.985123672
4,20,8,4,4,4,4,4,20,8,0.985123672
4,20,12,4,4,4,4,4,20,12,0.985123672
4,20,16,4,4,4,4,4,20,16,0.985123672
4,20,20,4,4,4,4,4,20,20,0.985123672
4,20,24,4,4,4,4,4,20,24,0.985123672
20,24,4,4,4,4,4,20,24,4,0.985118089
20,24,8,4,4,4,4,20,24,8,0.985118089
20,24,12,4,4,4,4,20,24,12,0.985118089
20,24,16,4,4,4,4,20,24,16,0.985118089
20,24,20,4,4,4,4,20,24,20,0.985118089
20,24,24,4,4,4,4,20,24,24,0.985118089
4,20,4,6,6,6,6,4,20,4,0.985104752
4,20,8,6,6,6,6,4,20,8,0.985104752
4,20,12,6,6,6,6,4,20,12,0.985104752
4,20,16,6,6,6,6,4,20,16,0.985104752
4,20,20,6,6,6,6,4,20,20,0.985104752
4,20,24,6,6,6,6,4,20,24,0.985104752
20,24,4,6,6,6,6,20,24,4,0.985095592
20,24,8,6,6,6,6,20,24,8,0.985095592
20,24,12,6,6,6,6,20,24,12,0.985095592
20,24,16,6,6,6,6,20,24,16,0.985095592
20,24,20,6,6,6,6,20,24,20,0.985095592
20,24,24,6,6,6,6,20,24,24,0.985095592
8,24,4,8,8,8,8,8,24,4,0.985080468
8,24,8,8,8,8,8,8,24,8,0.985080468
8,24,12,8,8,8,8,8,24,12,0.985080468
8,24,16,8,8,8,8,8,24,16,0.985080468
8,24,20,8,8,8,8,8,24,20,0.985080468
8,24,24,8,8,8,8,8,24,24,0.985080468
16,24,4,4,4,4,4,16,24,4,0.985024007
16,24,8,4,4,4,4,16,24,8,0.985024007
16,24,12,4,4,4,4,16,24,12,0.985024007
16,24,16,4,4,4,4,16,24,16,0.985024007
16,24,20,4,4,4,4,16,24,20,0.985024007
16,24,24,4,4,4,4,16,24,24,0.985024007
8,24,4,10,10,10,10,8,24,4,0.984994609
8,24,8,10,10,10,10,8,24,8,0.984994609
8,24,12,10,10,10,10,8,24,12,0.984994609
8,24,16,10,10,10,10,8,24,16,0.984994609
8,24,20,10,10,10,10,8,24,20,0.984994609
8,24,24,10,10,10,10,8,24,24,0.984994609
16,24,4,6,6,6,6,16,24,4,0.984974542
16,24,8,6,6,6,6,16,24,8,0.984974542
16,24,12,6,6,6,6,16,24,12,0.984974542
16,24,16,6,6,6,6,16,24,16,0.984974542
16,24,20,6,6,6,6,16,24,20,0.984974542
16,24,24,6,6,6,6,16,24,24,0.984974542
4,24,4,8,8,8,8,4,24,4,0.984974161
4,24,8,8,8,8,8,4,24,8,0.984974161
4,24,12,8,8,8,8,4,24,12,0.984974161
4,24,16,8,8,8,8,4,24,16,0.984974161
4,24,20,8,8,8,8,4,24,20,0.984974161
4,24,24,8,8,8,8,4,24,24,0.984974161
4,24,4,10,10,10,10,4,24,4,0.984901008
4,24,8,10,10,10,10,4,24,8,0.984901008
4,24,12,10,10,10,10,4,24,12,0.984901008
4,24,16,10,10,10,10,4,24,16,0.984901008
4,24,20,10,10,10,10,4,24,20,0.984901008
4,24,24,10,10,10,10,4,24,24,0.984901008
12,24,4,6,6,6,6,12,24,4,0.984844521
12,24,8,6,6,6,6,12,24,8,0.984844521
12,24,12,6,6,6,6,12,24,12,0.984844521
12,24,16,6,6,6,6,12,24,16,0.984844521
12,24,20,6,6,6,6,12,24,20,0.984844521
12,24,24,6,6,6,6,12,24,24,0.984844521
12,24,4,4,4,4,4,12,24,4,0.984801991
12,24,8,4,4,4,4,12,24,8,0.984801991
12,24,12,4,4,4,4,12,24,12,0.984801991
12,24,16,4,4,4,4,12,24,16,0.984801991
12,24,20,4,4,4,4,12,24,20,0.984801991
12,24,24,4,4,4,4,12,24,24,0.984801991
8,24,4,6,6,6,6,8,24,4,0.984798477
8,24,8,6,6,6,6,8,24,8,0.984798477
8,24,12,6,6,6,6,8,24,12,0.984798477
8,24,16,6,6,6,6,8,24,16,0.984798477
8,24,20,6,6,6,6,8,24,20,0.984798477
8,24,24,6,6,6,6,8,24,24,0.984798477
4,24,4,4,4,4,4,4,24,4,0.984644802
4,24,8,4,4,4,4,4,24,8,0.984644802
4,24,12,4,4,4,4,4,24,12,0.984644802
4,24,16,4,4,4,4,4,24,16,0.984644802
4,24,20,4,4,4,4,4,24,20,0.984644802
4,24,24,4,4,4,4,4,24,24,0.984644802
8,24,4,4,4,4,4,8,24,4,0.984595583
8,24,8,4,4,4,4,8,24,8,0.984595583
8,24,12,4,4,4,4,8,24,12,0.984595583
8,24,16,4,4,4,4,8,24,16,0.984595583
8,24,20,4,4,4,4,8,24,20,0.984595583
8,24,24,4,4,4,4,8,24,24,0.984595583
4,24,4,6,6,6,6,4,24,4,0.98397898
4,24,8,6,6,6,6,4,24,8,0.98397898
4,24,12,6,6,6,6,4,24,12,0.98397898
4,24,16,6,6,6,6,4,24,16,0.98397898
4,24,20,6,6,6,6,4,24,20,0.98397898
4,24,24,6,6,6,6,4,24,24,0.98397898
24,4,4,2,2,2,2,24,4,4,0.938582283
24,4,8,2,2,2,2,24,4,8,0.938582283
24,4,12,2,2,2,2,24,4,12,0.938582283
24,4,16,2,2,2,2,24,4,16,0.938582283
24,4,20,2,2,2,2,24,4,20,0.938582283
24,4,24,2,2,2,2,24,4,24,0.938582283
24,8,4,2,2,2,2,24,8,4,0.938269892
24,8,8,2,2,2,2,24,8,8,0.938269892
24,8,12,2,2,2,2,24,8,12,0.938269892
24,8,16,2,2,2,2,24,8,16,0.938269892
24,8,20,2,2,2,2,24,8,20,0.938269892
24,8,24,2,2,2,2,24,8,24,0.938269892
20,4,4,2,2,2,2,20,4,4,0.937133417
20,4,8,2,2,2,2,20,4,8,0.937133417
20,4,12,2,2,2,2,20,4,12,0.937133417
20,4,16,2,2,2,2,20,4,16,0.937133417
20,4,20,2,2,2,2,20,4,20,0.937133417
20,4,24,2,2,2,2,20,4,24,0.937133417
16,4,4,2,2,2,2,16,4,4,0.936618671
16,4,8,2,2,2,2,16,4,8,0.936618671
16,4,12,2,2,2,2,16,4,12,0.936618671
16,4,16,2,2,2,2,16,4,16,0.936618671
16,4,20,2,2,2,2,16,4,20,0.936618671
16,4,24,2,2,2,2,16,4,24,0.936618671
20,8,4,2,2,2,2,20,8,4,0.935852144
20,8,8,2,2,2,2,20,8,8,0.935852144
20,8,12,2,2,2,2,20,8,12,0.935852144
20,8,16,2,2,2,2,20,8,16,0.935852144
20,8,20,2,2,2,2,20,8,20,0.935852144
20,8,24,2,2,2,2,20,8,24,0.935852144
12,4,4,2,2,2,2,12,4,4,0.935395095
12,4,8,2,2,2,2,12,4,8,0.935395095
12,4,12,2,2,2,2,12,4,12,0.935395095
12,4,16,2,2,2,2,12,4,16,0.935395095
12,4,20,2,2,2,2,12,4,20,0.935395095
12,4,24,2,2,2,2,12,4,24,0.935395095
24,12,4,2,2,2,2,24,12,4,0.934096831
24,12,8,2,2,2,2,24,12,8,0.934096831
24,12,12,2,2,2,2,24,12,12,0.934096831
24,12,16,2,2,2,2,24,12,16,0.934096831
24,12,20,2,2,2,2,24,12,20,0.934096831
24,12,24,2,2,2,2,24,12,24,0.934096831
16,8,4,2,2,2,2,16,8,4,0.933918486
16,8,8,2,2,2,2,16,8,8,0.933918486
16,8,12,2,2,2,2,16,8,12,0.933918486
16,8,16,2,2,2,2,16,8,16,0.933918486
16,8,20,2,2,2,2,16,8,20,0.933918486
16,8,24,2,2,2,2,16,8,24,0.933918486
12,8,4,2,2,2,2,12,8,4,0.931437991
12,8,8,2,2,2,2,12,8,8,0.931437991
12,8,12,2,2,2,2,12,8,12,0.931437991
12,8,16,2,2,2,2,12,8,16,0.931437991
12,8,20,2,2,2,2,12,8,20,0.931437991
12,8,24,2,2,2,2,12,8,24,0.931437991
20,12,4,2,2,2,2,20,12,4,0.931040554
20,12,8,2,2,2,2,20,12,8,0.931040554
20,12,12,2,2,2,2,20,12,12,0.931040554
20,12,16,2,2,2,2,20,12,16,0.931040554
20,12,20,2,2,2,2,20,12,20,0.931040554
20,12,24,2,2,2,2,20,12,24,0.931040554
24,16,4,2,2,2,2,24,16,4,0.930943442
24,16,8,2,2,2,2,24,16,8,0.930943442
24,16,12,2,2,2,2,24,16,12,0.930943442
24,16,16,2,2,2,2,24,16,16,0.930943442
24,16,20,2,2,2,2,24,16,20,0.930943442
24,16,24,2,2,2,2,24,16,24,0.930943442
24,20,4,2,2,2,2,24,20,4,0.929256287
24,20,8,2,2,2,2,24,20,8,0.929256287
24,20,12,2,2,2,2,24,20,12,0.929256287
24,20,16,2,2,2,2,24,20,16,0.929256287
24,20,20,2,2,2,2,24,20,20,0.929256287
24,20,24,2,2,2,2,24,20,24,0.929256287
16,12,4,2,2,2,2,16,12,4,0.928757093
16,12,8,2,2,2,2,16,12,8,0.928757093
16,12,12,2,2,2,2,16,12,12,0.928757093
16,12,16,2,2,2,2,16,12,16,0.928757093
16,12,20,2,2,2,2,16,12,20,0.928757093
16,12,24,2,2,2,2,16,12,24,0.928757093
8,4,4,2,2,2,2,8,4,4,0.928722954
8,4,8,2,2,2,2,8,4,8,0.928722954
8,4,12,2,2,2,2,8,4,12,0.928722954
8,4,16,2,2,2,2,8,4,16,0.928722954
8,4,20,2,2,2,2,8,4,20,0.928722954
8,4,24,2,2,2,2,8,4,24,0.928722954
20,16,4,2,2,2,2,20,16,4,0.928589035
20,16,8,2,2,2,2,20,16,8,0.928589035
20,16,12,2,2,2,2,20,16,12,0.928589035
20,16,16,2,2,2,2,20,16,16,0.928589035
20,16,20,2,2,2,2,20,16,20,0.928589035
20,16,24,2,2,2,2,20,16,24,0.928589035
8,8,4,2,2,2,2,8,8,4,0.928164198
8,8,8,2,2,2,2,8,8,8,0.928164198
8,8,12,2,2,2,2,8,8,12,0.928164198
8,8,16,2,2,2,2,8,8,16,0.928164198
8,8,20,2,2,2,2,8,8,20,0.928164198
8,8,24,2,2,2,2,8,8,24,0.928164198
4,4,4,2,2,2,2,4,4,4,0.92774873
4,4,8,2,2,2,2,4,4,8,0.92774873
4,4,12,2,2,2,2,4,4,12,0.92774873
4,4,16,2,2,2,2,4,4,16,0.92774873
4,4,20,2,2,2,2,4,4,20,0.92774873
4,4,24,2,2,2,2,4,4,24,0.92774873
16,16,4,2,2,2,2,16,16,4,0.927685148
16,16,8,2,2,2,2,16,16,8,0.927685148
16,16,12,2,2,2,2,16,16,12,0.927685148
16,16,16,2,2,2,2,16,16,16,0.927685148
16,16,20,2,2,2,2,16,16,20,0.927685148
16,16,24,2,2,2,2,16,16,24,0.927685148
12,12,4,2,2,2,2,12,12,4,0.927194928
12,12,8,2,2,2,2,12,12,8,0.927194928
12,12,12,2,2,2,2,12,12,12,0.927194928
12,12,16,2,2,2,2,12,12,16,0.927194928
12,12,20,2,2,2,2,12,12,20,0.927194928
12,12,24,2,2,2,2,12,12,24,0.927194928
20,20,4,2,2,2,2,20,20,4,0.926844765
20,20,8,2,2,2,2,20,20,8,0.926844765
20,20,12,2,2,2,2,20,20,12,0.926844765
20,20,16,2,2,2,2,20,20,16,0.926844765
20,20,20,2,2,2,2,20,20,20,0.926844765
20,20,24,2,2,2,2,20,20,24,0.926844765
24,24,4,2,2,2,2,24,24,4,0.926758135
24,24,8,2,2,2,2,24,24,8,0.926758135
24,24,12,2,2,2,2,24,24,12,0.926758135
24,24,16,2,2,2,2,24,24,16,0.926758135
24,24,20,2,2,2,2,24,24,20,0.926758135
24,24,24,2,2,2,2,24,24,24,0.926758135
12,16,4,2,2,2,2,12,16,4,0.926743906
12,16,8,2,2,2,2,12,16,8,0.926743906
12,16,12,2,2,2,2,12,16,12,0.926743906
12,16,16,2,2,2,2,12,16,16,0.926743906
12,16,20,2,2,2,2,12,16,20,0.926743906
12,16,24,2,2,2,2,12,16,24,0.926743906
8,16,4,2,2,2,2,8,16,4,0.926462114
8,16,8,2,2,2,2,8,16,8,0.926462114
8,16,12,2,2,2,2,8,16,12,0.926462114
8,16,16,2,2,2,2,8,16,16,0.926462114
8,16,20,2,2,2,2,8,16,20,0.926462114
8,16,24,2,2,2,2,8,16,24,0.926462114
8,12,4,2,2,2,2,8,12,4,0.925724608
8,12,8,2,2,2,2,8,12,8,0.925724608
8,12,12,2,2,2,2,8,12,12,0.925724608
8,12,16,2,2,2,2,8,12,16,0.925724608
8,12,20,2,2,2,2,8,12,20,0.925724608
8,12,24,2,2,2,2,8,12,24,0.925724608
20,24,4,2,2,2,2,20,24,4,0.925253041
20,24,8,2,2,2,2,20,24,8,0.925253041
20,24,12,2,2,2,2,20,24,12,0.925253041
20,24,16,2,2,2,2,20,24,16,0.925253041
20,24,20,2,2,2,2,20,24,20,0.925253041
20,24,24,2,2,2,2,20,24,24,0.925253041
16,20,4,2,2,2,2,16,20,4,0.925017893
16,20,8,2,2,2,2,16,20,8,0.925017893
16,20,12,2,2,2,2,16,20,12,0.925017893
16,20,16,2,2,2,2,16,20,16,0.925017893
16,20,20,2,2,2,2,16,20,20,0.925017893
16,20,24,2,2,2,2,16,20,24,0.925017893
4,8,4,2,2,2,2,4,8,4,0.924812404
4,8,8,2,2,2,2,4,8,8,0.924812404
4,8,12,2,2,2,2,4,8,12,0.924812404
4,8,16,2,2,2,2,4,8,16,0.924812404
4,8,20,2,2,2,2,4,8,20,0.924812404
4,8,24,2,2,2,2,4,8,24,0.924812404
8,20,4,2,2,2,2,8,20,4,0.924764261
8,20,8,2,2,2,2,8,20,8,0.924764261
8,20,12,2,2,2,2,8,20,12,0.924764261
8,20,16,2,2,2,2,8,20,16,0.924764261
8,20,20,2,2,2,2,8,20,20,0.924764261
8,20,24,2,2,2,2,8,20,24,0.924764261
12,20,4,2,2,2,2,12,20,4,0.924659058
12,20,8,2,2,2,2,12,20,8,0.924659058
12,20,12,2,2,2,2,12,20,12,0.924659058
12,20,16,2,2,2,2,12,20,16,0.924659058
12,20,20,2,2,2,2,12,20,20,0.924659058
12,20,24,2,2,2,2,12,20,24,0.924659058
8,24,4,2,2,2,2,8,24,4,0.924497654
8,24,8,2,2,2,2,8,24,8,0.924497654
8,24,12,2,2,2,2,8,24,12,0.924497654
8,24,16,2,2,2,2,8,24,16,0.924497654
8,24,20,2,2,2,2,8,24,20,0.924497654
8,24,24,2,2,2,2,8,24,24,0.924497654
16,24,4,2,2,2,2,16,24,4,0.92437224
16,24,8,2,2,2,2,16,24,8,0.92437224
16,24,12,2,2,2,2,16,24,12,0.92437224
16,24,16,2,2,2,2,16,24,16,0.92437224
16,24,20,2,2,2,2,16,24,20,0.92437224
16,24,24,2,2,2,2,16,24,24,0.92437224
12,24,4,2,2,2,2,12,24,4,0.924299673
12,24,8,2,2,2,2,12,24,8,0.924299673
12,24,12,2,2,2,2,12,24,12,0.924299673
12,24,16,2,2,2,2,12,24,16,0.924299673
12,24,20,2,2,2,2,12,24,20,0.924299673
12,24,24,2,2,2,2,12,24,24,0.924299673
4,16,4,2,2,2,2,4,16,4,0.923441669
4,16,8,2,2,2,2,4,16,8,0.923441669
4,16,12,2,2,2,2,4,16,12,0.923441669
4,16,16,2,2,2,2,4,16,16,0.923441669
4,16,20,2,2,2,2,4,16,20,0.923441669
4,16,24,2,2,2,2,4,16,24,0.923441669
4,24,4,2,2,2,2,4,24,4,0.923259663
4,24,8,2,2,2,2,4,24,8,0.923259663
4,24,12,2,2,2,2,4,24,12,0.923259663
4,24,16,2,2,2,2,4,24,16,0.923259663
4,24,20,2,2,2,2,4,24,20,0.923259663
4,24,24,2,2,2,2,4,24,24,0.923259663
4,12,4,2,2,2,2,4,12,4,0.923197877
4,12,8,2,2,2,2,4,12,8,0.923197877
4,12,12,2,2,2,2,4,12,12,0.923197877
4,12,16,2,2,2,2,4,12,16,0.923197877
4,12,20,2,2,2,2,4,12,20,0.923197877
4,12,24,2,2,2,2,4,12,24,0.923197877
4,20,4,2,2,2,2,4,20,4,0.923043374
4,20,8,2,2,2,2,4,20,8,0.923043374
4,20,12,2,2,2,2,4,20,12,0.923043374
4,20,16,2,2,2,2,4,20,16,0.923043374
4,20,20,2,2,2,2,4,20,20,0.923043374
4,20,24,2,2,2,2,4,20,24,0.923043374